Indicator,Label_1,Label_2,X1_id,X2_id
1,Experimental,Pop,119063,126426
0,Pop,Pop,148585,27802
1,Instrumental,Hip-Hop,132675,71230
1,Instrumental,International,143239,152254
1,Hip-Hop,Rock,14391,87152
1,Hip-Hop,Folk,50264,85967
1,International,Pop,134935,87190
1,International,Hip-Hop,62188,72786
1,International,Electronic,27194,99135
1,Rock,Experimental,62337,82886
1,Hip-Hop,Pop,134825,87190
1,Instrumental,Experimental,141293,44791
1,Electronic,Hip-Hop,114062,71691
0,Hip-Hop,Hip-Hop,130710,147267
1,Electronic,International,21422,98300
1,Experimental,Instrumental,113203,81782
1,Experimental,Rock,68549,96935
1,Electronic,Rock,126899,87152
1,Pop,Hip-Hop,121594,128666
1,Hip-Hop,Pop,146152,50272
1,Instrumental,Experimental,108021,86140
1,Electronic,Pop,124917,90589
1,Instrumental,Pop,141290,62449
1,Experimental,International,24217,51992
1,Experimental,Electronic,43691,71508
1,International,Instrumental,6342,75436
1,Electronic,Hip-Hop,115722,78984
1,Electronic,Pop,133024,90587
1,Electronic,Rock,55786,74908
1,Instrumental,Electronic,114535,29043
0,Experimental,Experimental,68573,74391
1,Electronic,Rock,140260,14742
1,Experimental,International,109106,98300
0,International,International,115271,91179
1,Folk,Electronic,12986,97961
1,International,Electronic,110449,124752
0,Instrumental,Instrumental,113789,116467
1,Electronic,Folk,114282,12490
1,Hip-Hop,Folk,109686,12058
1,International,Electronic,133836,40725
1,Folk,Instrumental,125192,143239
1,Rock,Electronic,1270,93940
1,Instrumental,Hip-Hop,143239,147267
1,Instrumental,Pop,128887,19689
1,Electronic,Pop,140926,86634
1,Instrumental,Pop,128887,67357
1,Hip-Hop,Pop,150288,51265
1,Rock,Electronic,114397,127263
0,Pop,Pop,127181,32336
1,Electronic,Hip-Hop,127263,34167
1,Experimental,Folk,118000,85967
1,Electronic,Hip-Hop,124752,98573
1,Pop,Experimental,13362,18112
1,Folk,Rock,84157,87151
1,Pop,Instrumental,11198,120773
1,Rock,Instrumental,120518,130991
1,Experimental,Electronic,18112,40725
1,Electronic,Hip-Hop,110690,97569
1,Rock,Hip-Hop,83791,91309
1,Pop,International,126103,80696
1,Experimental,Folk,125239,47662
1,Pop,International,120188,6366
1,Folk,Instrumental,68854,97283
1,Instrumental,Electronic,139003,73565
1,Pop,International,11199,6354
0,Rock,Rock,137998,96935
0,Instrumental,Instrumental,126018,133449
1,Pop,Electronic,126103,71508
1,Folk,Experimental,47662,9721
1,International,Electronic,38821,84198
1,Hip-Hop,Instrumental,64516,75429
1,Instrumental,Experimental,130993,44799
1,Instrumental,Pop,20366,85596
1,International,Pop,113271,62751
1,Folk,Experimental,45517,83960
1,Instrumental,Electronic,126717,140260
1,Instrumental,Rock,97283,99260
1,Folk,Electronic,126778,135986
1,Folk,Electronic,12986,85291
1,Pop,Folk,27550,81085
1,Pop,Instrumental,126103,139777
1,Experimental,International,134631,38821
1,Instrumental,Experimental,114006,134094
0,International,International,133836,53302
1,Rock,Pop,106877,86119
1,Instrumental,Electronic,126885,127263
1,International,Electronic,14602,39607
1,Pop,Folk,111385,85967
1,Pop,Rock,129372,141878
1,Pop,Experimental,67357,86081
1,Electronic,Rock,73344,87152
1,Rock,Experimental,1270,74380
1,Rock,Instrumental,87152,97283
1,Experimental,Pop,74371,91162
1,Pop,International,120189,19459
1,Experimental,Instrumental,40161,52446
1,Folk,International,113359,62189
0,International,International,54442,62188
1,Rock,International,126670,131950
1,Rock,Electronic,107506,121452
1,Electronic,Rock,126899,1270
1,Pop,Instrumental,142551,95725
1,Folk,Pop,131900,90589
1,Pop,Electronic,111385,26629
1,Rock,Experimental,14742,86140
1,Hip-Hop,International,129910,54443
0,Experimental,Experimental,615,69002
1,International,Instrumental,129874,133971
1,Instrumental,Folk,114535,136134
0,Pop,Pop,27550,46736
1,Folk,Rock,58135,87152
1,Instrumental,Experimental,132675,135054
1,Folk,International,88879,91179
1,Instrumental,Hip-Hop,126018,17496
1,Hip-Hop,Electronic,142671,52647
1,Electronic,Experimental,104283,127155
1,Experimental,Electronic,44791,69732
1,Hip-Hop,Rock,75749,83791
1,Rock,Pop,108967,39658
1,Hip-Hop,Pop,108837,41820
1,Folk,Experimental,150063,83960
1,Instrumental,Experimental,114535,92565
1,Hip-Hop,Experimental,4688,69002
1,Electronic,Experimental,110103,43691
1,Instrumental,Rock,123468,26639
1,Electronic,International,29816,98300
1,Instrumental,Electronic,122621,47070
0,Hip-Hop,Hip-Hop,91309,91312
1,Electronic,International,108525,129887
1,Rock,Pop,110410,51265
1,Folk,Electronic,10443,40845
1,Pop,Folk,62751,67764
0,Pop,Pop,39661,52393
1,Folk,Hip-Hop,72046,75749
0,Rock,Rock,50448,6788
1,Instrumental,Folk,126408,136134
1,Hip-Hop,Electronic,123968,99135
1,Folk,Experimental,12058,135054
1,Experimental,International,124870,4102
1,Rock,Experimental,256,83960
1,International,Experimental,24747,46238
1,Electronic,Experimental,64538,92887
1,Pop,Rock,51260,6788
1,Rock,Folk,108297,40244
1,Electronic,International,124917,91183
1,Folk,International,12986,59685
0,Experimental,Experimental,104434,44804
1,Folk,Hip-Hop,104010,17496
0,Hip-Hop,Hip-Hop,4688,78849
1,Pop,Experimental,107046,119379
1,Electronic,Instrumental,127263,80518
1,International,Electronic,115269,47070
0,Folk,Folk,126786,53589
1,Instrumental,Electronic,120776,140260
1,Instrumental,International,133457,6354
1,Instrumental,Pop,132678,35608
1,Experimental,International,44804,98348
1,International,Hip-Hop,117942,71253
1,Rock,Instrumental,120518,133551
0,Experimental,Experimental,134643,44804
1,Hip-Hop,Rock,110772,6788
1,Hip-Hop,Folk,24424,47662
1,Experimental,Folk,109106,136134
1,Instrumental,Electronic,114535,124752
1,Hip-Hop,Pop,12526,37324
1,Hip-Hop,International,11777,43594
1,Rock,Pop,131657,90589
1,International,Hip-Hop,53724,72468
1,Folk,Pop,47865,59449
1,Electronic,Rock,133016,70402
1,Rock,Hip-Hop,112733,72468
1,Folk,Pop,136134,53591
1,Pop,Instrumental,108461,121661
1,Rock,Instrumental,106948,126408
1,Instrumental,Hip-Hop,81782,89178
1,Folk,Rock,47662,74908
1,Electronic,Hip-Hop,104284,43867
1,Hip-Hop,Pop,142671,55289
1,Rock,Pop,87152,87190
1,Rock,Folk,35537,85967
1,Rock,Folk,129969,58135
1,Pop,International,46736,53724
1,Pop,International,22475,73768
1,Rock,Hip-Hop,110410,110772
1,International,Pop,113276,127298
1,Electronic,Pop,114282,90589
1,Experimental,Rock,18112,83791
1,Rock,Pop,106567,111389
1,Rock,Pop,50448,59449
1,Folk,Rock,126778,50448
0,Hip-Hop,Hip-Hop,11777,36985
1,Experimental,Folk,11237,76437
1,Folk,Instrumental,116706,141293
1,Hip-Hop,Experimental,4688,7379
1,Instrumental,Rock,133561,137998
1,Electronic,Rock,112490,1270
1,Experimental,Pop,44791,86119
1,Instrumental,Experimental,126717,83960
1,Electronic,Rock,121452,38557
1,International,Experimental,129816,7379
1,Experimental,Electronic,68573,79605
0,Experimental,Experimental,112781,124870
1,International,Experimental,51992,92887
1,Instrumental,Experimental,145457,44799
1,Folk,Hip-Hop,81085,98569
1,Pop,Electronic,39661,57417
1,Rock,Hip-Hop,112733,64517
1,Instrumental,Hip-Hop,133457,64516
1,Folk,Instrumental,126778,75436
0,Folk,Folk,116706,150063
1,Hip-Hop,Pop,37416,85596
1,International,Hip-Hop,115263,89847
1,International,Pop,129874,91162
1,Electronic,Hip-Hop,140260,146152
1,Folk,Electronic,54297,79605
1,Folk,Pop,116456,121735
1,Experimental,Rock,11237,129969
1,Folk,Instrumental,12986,133440
1,Rock,International,114413,27194
1,Electronic,Hip-Hop,114282,89860
1,Pop,Experimental,22478,38893
1,Hip-Hop,Folk,150288,210
1,Instrumental,Hip-Hop,123484,154307
1,Electronic,International,133016,6385
1,Pop,Instrumental,22478,75429
1,Pop,Hip-Hop,120188,97569
1,Hip-Hop,Electronic,78849,85346
1,Instrumental,Experimental,121661,38893
1,Pop,Rock,121594,55714
1,Folk,Hip-Hop,54297,71252
1,Rock,Experimental,122080,129620
1,Folk,Experimental,3708,44853
0,International,International,134935,60548
1,Rock,International,13325,91179
1,Electronic,Folk,140934,88879
1,International,Rock,129887,137593
1,International,Hip-Hop,53724,89178
1,Hip-Hop,Rock,12526,87152
1,International,Hip-Hop,6396,89847
1,Electronic,Rock,55782,86419
0,Pop,Pop,46736,91158
1,International,Rock,62188,6788
0,Rock,Rock,114413,131657
1,Pop,Electronic,148585,47070
1,Experimental,Folk,43063,78213
1,Folk,Rock,134981,96718
1,Electronic,Experimental,40845,48863
1,Experimental,International,43063,62189
1,Experimental,International,29744,98656
1,Instrumental,Experimental,130993,615
1,Instrumental,Pop,125612,53591
1,Folk,International,126786,134956
1,Rock,Instrumental,106876,123484
1,International,Rock,4233,88900
1,Instrumental,Experimental,113789,149776
1,Rock,International,126670,129874
1,International,Hip-Hop,53724,98573
1,Instrumental,Pop,120771,86119
0,Electronic,Electronic,135986,73344
1,International,Hip-Hop,115271,147267
1,Experimental,Rock,148,35537
1,Instrumental,Electronic,141290,85291
1,International,Electronic,115271,71508
1,Electronic,Pop,108525,129372
1,International,Instrumental,113271,145457
1,Pop,Folk,62751,76437
1,International,Folk,115271,129439
0,International,International,54442,56465
1,Folk,Rock,107571,108297
1,Instrumental,Folk,126408,58135
0,International,International,59658,6354
1,Instrumental,Electronic,103519,116878
1,International,Pop,33422,90589
1,Electronic,Pop,29043,39661
1,Pop,Rock,148585,42310
1,International,Experimental,19459,68549
1,Instrumental,Rock,141290,42310
0,Electronic,Electronic,124752,97961
1,Instrumental,Electronic,130993,55782
1,Hip-Hop,Pop,146152,39658
1,International,Folk,115269,40244
1,Folk,Rock,212,35537
1,Hip-Hop,Pop,14391,86119
1,Rock,Folk,117885,3708
1,International,Pop,115269,127181
1,Pop,Electronic,37324,47070
0,Experimental,Experimental,148,74380
1,Rock,Experimental,40984,44853
1,Instrumental,Hip-Hop,133457,146152
1,Folk,Rock,11059,70402
0,Instrumental,Instrumental,118068,133447
1,International,Instrumental,110449,126885
1,Experimental,Pop,134631,153956
1,Instrumental,Folk,128887,85967
1,Folk,Hip-Hop,190,98569
1,International,Folk,121913,12986
1,International,Folk,134935,150063
0,Hip-Hop,Hip-Hop,71253,98573
1,Hip-Hop,International,14391,59658
1,Folk,Pop,212,67357
1,Folk,Experimental,116451,148
1,Pop,Experimental,126103,29744
1,International,Pop,107184,13362
1,Instrumental,Experimental,103519,74371
1,International,Instrumental,115263,116467
1,Instrumental,Rock,120328,122088
1,Pop,Instrumental,108461,133449
1,Pop,Hip-Hop,111385,11791
1,Folk,Instrumental,136134,141293
1,Folk,Experimental,10443,29744
1,International,Hip-Hop,33070,37416
1,Rock,International,26638,36273
0,Experimental,Experimental,112781,44799
1,Instrumental,Folk,110652,134981
1,Electronic,Rock,104283,16819
1,Folk,Pop,10381,126426
1,Folk,Electronic,127190,40725
1,Pop,Folk,37324,61012
1,International,Pop,115263,69182
1,Experimental,Folk,113203,134981
1,International,Experimental,142569,46238
1,Pop,Experimental,91162,92565
1,Electronic,Rock,114062,137998
1,Rock,International,112734,36273
1,Electronic,Rock,115722,87152
1,Electronic,Pop,27406,39661
1,International,Instrumental,113271,113789
1,Experimental,Hip-Hop,129620,91312
1,Rock,Electronic,112734,84198
0,Rock,Rock,131657,14742
0,Folk,Folk,10381,91933
1,Folk,Rock,91933,96718
1,International,Pop,54443,77564
1,Pop,Folk,148585,85967
1,Instrumental,Pop,120771,126426
1,Pop,Instrumental,54666,93917
1,International,Hip-Hop,59658,72786
1,International,Pop,38821,53591
1,International,Experimental,27194,82886
0,Hip-Hop,Hip-Hop,11791,123440
1,Rock,International,108967,6354
1,Hip-Hop,Instrumental,130710,132675
1,Pop,Rock,41820,83791
1,Rock,Electronic,50448,64538
1,Pop,Hip-Hop,11199,12526
1,Hip-Hop,Electronic,109686,124917
1,Rock,Experimental,106876,615
1,International,Instrumental,113699,52446
1,International,Experimental,59664,68573
1,Electronic,Instrumental,48437,93917
1,Pop,Experimental,111385,74391
0,Pop,Pop,120188,67357
1,International,Electronic,14602,40725
1,Folk,Pop,126748,32336
0,Instrumental,Instrumental,114006,119895
1,Experimental,Hip-Hop,127155,89860
1,Instrumental,Pop,115473,35608
1,Electronic,Pop,85346,90587
0,Rock,Rock,14742,87151
1,Electronic,Experimental,40845,69002
1,Hip-Hop,Experimental,89860,9721
1,Rock,Experimental,120518,20424
1,Electronic,Instrumental,114282,133457
1,Instrumental,Rock,133449,50448
1,Pop,Folk,126406,88879
1,Electronic,Pop,23016,32336
1,Folk,Experimental,58135,74380
1,International,Pop,53724,87190
1,Folk,Hip-Hop,126748,75749
1,Rock,Hip-Hop,32081,89860
0,Instrumental,Instrumental,115473,130991
0,Instrumental,Instrumental,126408,141290
0,Hip-Hop,Hip-Hop,143290,98569
1,International,Instrumental,113271,14583
1,Electronic,Hip-Hop,116878,89447
1,Instrumental,Hip-Hop,126408,147267
1,Hip-Hop,International,108495,59657
0,Folk,Folk,49846,93704
1,Folk,Experimental,10381,44799
1,Hip-Hop,Electronic,146152,21422
0,Experimental,Experimental,149776,70005
1,International,Folk,33070,40244
0,Pop,Pop,90589,91158
0,Electronic,Electronic,110690,133016
1,Instrumental,Hip-Hop,133971,147267
1,Experimental,Hip-Hop,119097,146724
0,International,International,53302,6385
1,Hip-Hop,Folk,43867,61012
1,Rock,Experimental,106567,92887
1,International,Rock,107184,86419
1,International,Instrumental,129874,133438
0,Electronic,Electronic,56802,85291
1,Folk,International,12986,133836
1,Rock,Hip-Hop,112734,89447
0,Instrumental,Instrumental,108021,126018
1,Pop,Instrumental,59449,95725
0,International,International,6342,6396
1,Folk,Electronic,12058,135986
1,Instrumental,Electronic,128886,64537
1,Hip-Hop,Electronic,11791,26651
1,Experimental,Pop,11237,22478
1,Rock,Pop,14742,67760
1,Hip-Hop,Folk,64517,91933
1,Instrumental,International,126885,59664
1,Rock,Pop,110410,27550
1,Pop,Instrumental,153956,97283
1,Electronic,International,39607,59664
1,Instrumental,Hip-Hop,125612,4688
0,Experimental,Experimental,135054,83960
1,Hip-Hop,Folk,107020,136134
1,Rock,Experimental,122088,44791
1,Instrumental,Experimental,123485,29744
1,Electronic,Experimental,108339,119097
1,International,Pop,59685,90587
1,Rock,Electronic,106948,99135
0,International,International,53302,6366
1,Instrumental,Rock,126408,35537
1,Instrumental,International,108021,134956
1,Hip-Hop,International,78849,98300
1,Electronic,Hip-Hop,110103,89847
1,Instrumental,Electronic,110652,127263
1,Electronic,Folk,104283,45517
0,Rock,Rock,19187,86419
1,Electronic,Experimental,110690,7393
1,Experimental,Pop,119097,55289
1,Rock,Experimental,14742,44853
1,International,Electronic,113699,47070
0,International,International,53302,56465
1,Folk,Rock,12052,3766
1,Electronic,Pop,55786,96944
1,Rock,Folk,16819,40244
1,Instrumental,Rock,120328,26638
1,Experimental,Rock,125239,87151
0,Rock,Rock,42310,83791
1,Experimental,Electronic,68549,84264
1,International,Electronic,113271,115722
1,Rock,Experimental,108297,8416
1,Instrumental,Experimental,126018,74380
1,Instrumental,Experimental,141290,92565
1,Hip-Hop,Pop,78849,87190
0,Hip-Hop,Hip-Hop,75393,89447
1,Electronic,International,108525,36273
1,Instrumental,International,114535,91179
1,Electronic,Pop,144592,51260
1,Hip-Hop,Pop,146724,51260
1,Rock,Electronic,55714,55786
0,Electronic,Electronic,108525,116880
1,Instrumental,Experimental,128887,149776
1,Rock,Instrumental,131657,95725
1,Hip-Hop,Electronic,123440,55786
0,Pop,Pop,27802,32336
1,Pop,Experimental,127298,128879
1,Electronic,International,112490,6366
1,Hip-Hop,Experimental,11777,64861
1,Folk,Experimental,109906,70005
1,Electronic,Instrumental,114062,126885
0,Folk,Folk,54297,68852
0,Hip-Hop,Hip-Hop,111934,154307
0,Pop,Pop,32328,67357
1,Instrumental,Hip-Hop,132675,4688
1,Folk,Pop,104008,67357
1,Experimental,International,40122,59658
1,Instrumental,Hip-Hop,52446,89860
1,Instrumental,Hip-Hop,133561,71230
1,Folk,Pop,4017,77564
1,Instrumental,International,120773,142569
1,Instrumental,Electronic,120328,26651
1,Electronic,Rock,140926,62337
1,Rock,Electronic,1270,140926
1,Rock,Pop,112734,85956
0,International,International,24747,27194
0,Electronic,Electronic,29043,73565
1,Experimental,Folk,20424,40244
1,Experimental,Rock,113203,96935
1,Folk,Electronic,116451,21422
0,Electronic,Electronic,126899,56802
1,Folk,Pop,116451,127298
0,Pop,Pop,27550,53591
1,Hip-Hop,Rock,111934,55714
1,Folk,International,136134,142569
1,Instrumental,Electronic,122631,79605
1,Rock,Folk,106567,12052
1,Hip-Hop,International,110772,6366
1,Folk,Electronic,54062,69193
1,Folk,Experimental,113359,118000
1,Experimental,Rock,113203,50448
1,Pop,Experimental,27550,40161
0,Experimental,Experimental,134094,29744
1,Electronic,Rock,26651,40984
1,Instrumental,Rock,123484,19187
1,Instrumental,Experimental,114535,86140
1,Instrumental,Hip-Hop,120320,98569
1,Hip-Hop,Folk,24424,67764
1,Instrumental,Pop,108021,86119
1,Electronic,Instrumental,140926,80515
1,Instrumental,Pop,116099,22475
1,Folk,International,113359,129816
1,Hip-Hop,Pop,56496,85956
1,Rock,Folk,1270,81085
1,Hip-Hop,Experimental,128666,44804
1,Hip-Hop,Pop,103800,55288
1,International,Pop,129874,153956
1,Instrumental,Hip-Hop,133441,146152
1,Pop,Folk,153956,93075
1,Electronic,Hip-Hop,115392,89860
1,Electronic,Rock,125999,141878
0,International,International,43594,80696
1,Hip-Hop,Electronic,37416,47070
0,International,International,110449,54442
1,Folk,International,129439,142569
1,Pop,Experimental,13362,46238
1,Hip-Hop,International,150288,62188
1,Rock,Electronic,7495,93940
1,Experimental,Instrumental,119379,126885
1,Hip-Hop,Experimental,6610,92887
1,Rock,Folk,120518,12484
1,Rock,Instrumental,107506,123468
1,Rock,Hip-Hop,112734,72786
1,Rock,Electronic,3766,73565
1,Hip-Hop,Rock,11791,50448
0,Experimental,Experimental,134643,43063
0,International,International,62188,80773
1,Experimental,Rock,148,50448
1,Hip-Hop,Experimental,146152,46238
1,International,Folk,4233,85438
0,Rock,Rock,16819,72290
1,Hip-Hop,Rock,109686,141878
0,International,International,113271,131941
1,Rock,Folk,16819,88858
1,Instrumental,Electronic,110652,29043
0,Hip-Hop,Hip-Hop,108495,110772
1,Electronic,Instrumental,29816,75433
1,Pop,Rock,107046,138060
1,Rock,Electronic,117885,26651
1,Experimental,Pop,104434,121735
0,Electronic,Electronic,133024,147191
1,Instrumental,International,133561,54443
1,Instrumental,Rock,125612,3766
1,Pop,Electronic,126103,79605
1,Pop,International,52393,53302
1,Rock,Pop,129969,39658
1,International,Rock,14602,62337
1,Pop,International,59449,59718
1,Instrumental,Rock,115473,16819
0,Hip-Hop,Hip-Hop,142671,56496
1,Hip-Hop,International,146152,4102
1,Experimental,Folk,70005,88858
0,Experimental,Experimental,102092,125239
1,Pop,Folk,127181,140790
1,Experimental,Rock,113203,120518
1,Folk,Experimental,68852,88486
1,Pop,Electronic,129372,40725
1,International,Rock,113276,72290
1,Rock,Experimental,106948,139330
1,Rock,Pop,106876,96944
1,Hip-Hop,International,129910,62188
1,International,Instrumental,6366,80518
1,Folk,Hip-Hop,10381,91309
1,Hip-Hop,Instrumental,129910,95725
1,Electronic,Pop,140926,32336
1,Rock,Electronic,126670,126899
1,Instrumental,Hip-Hop,120776,129910
1,Instrumental,Experimental,120773,86140
1,Pop,Instrumental,126362,133457
1,Rock,Folk,7495,81085
1,Electronic,Instrumental,108525,119895
1,International,Rock,25802,96935
1,Instrumental,Experimental,123485,149776
1,Hip-Hop,Folk,142671,78213
1,Pop,Hip-Hop,121594,89860
1,International,Hip-Hop,33070,43867
0,Electronic,Electronic,133016,72215
1,Rock,Pop,106567,41820
1,Experimental,International,112781,129816
1,Instrumental,Experimental,118068,44354
1,Experimental,Instrumental,104434,97283
1,Folk,International,12058,14602
1,International,Hip-Hop,107184,111934
1,International,Instrumental,117942,130991
0,Rock,Rock,57500,87152
1,Experimental,Folk,102092,61012
1,Pop,International,127294,98348
1,Rock,Experimental,72290,74391
1,Electronic,International,115722,25802
1,Rock,Pop,106877,51265
1,Rock,International,106567,98656
1,Instrumental,Folk,116467,68852
1,International,Rock,121913,122080
1,Pop,Electronic,142551,39607
1,Electronic,Experimental,26859,44804
1,Rock,Folk,122080,73675
1,Electronic,Experimental,126899,48863
1,Folk,Electronic,110927,57417
1,Rock,Instrumental,107506,81782
1,Folk,Rock,11059,9559
1,Rock,Experimental,143220,29744
1,Instrumental,Hip-Hop,128887,24424
1,Instrumental,Experimental,131325,48863
1,Folk,Electronic,12058,99135
0,Rock,Rock,110410,114397
1,Experimental,Electronic,119097,40845
1,Rock,Hip-Hop,57500,75393
1,Rock,International,10668,59664
1,Rock,International,10668,131950
1,Hip-Hop,Rock,146152,72290
1,Electronic,International,114062,121913
1,Electronic,Folk,124752,47865
1,Rock,Pop,38557,85956
1,Electronic,Pop,52647,55288
1,International,Instrumental,56465,97283
1,Rock,Folk,19187,49846
1,International,Pop,129874,19689
1,Instrumental,Hip-Hop,75433,78849
1,Electronic,Instrumental,147191,95725
1,Pop,Electronic,27550,69732
1,Folk,International,104008,73768
1,Hip-Hop,Rock,37416,57500
0,Folk,Folk,107571,140790
1,Pop,Instrumental,127294,20366
1,Hip-Hop,Experimental,36985,74391
1,International,Experimental,129816,44799
1,Electronic,International,112490,113699
1,Folk,Experimental,116706,92565
1,Pop,Instrumental,126406,126885
1,Experimental,Hip-Hop,134094,149118
1,Experimental,Rock,7379,91455
0,Hip-Hop,Hip-Hop,103800,72786
1,Electronic,Pop,135986,62449
1,International,Experimental,142569,74391
1,Rock,Experimental,108967,137551
1,Experimental,International,102092,113699
1,Pop,Electronic,127181,47070
1,Hip-Hop,Pop,36985,41820
1,Electronic,Instrumental,47070,75433
1,Instrumental,Pop,141293,86634
1,Electronic,Rock,140260,7495
1,International,Hip-Hop,115263,78984
1,Rock,Instrumental,106876,145457
1,Folk,Pop,12052,41820
1,International,Folk,115263,3708
1,Folk,Electronic,126748,29816
1,Electronic,International,133016,134956
1,Electronic,Instrumental,116878,75429
1,Electronic,Rock,114282,42310
1,International,Experimental,115269,68549
1,Rock,Folk,122088,12490
0,Pop,Pop,142551,59449
1,Electronic,Instrumental,127263,143305
0,Electronic,Electronic,135986,40725
1,Folk,Instrumental,93704,93917
1,Hip-Hop,Folk,143290,210
1,Pop,Electronic,11199,47070
1,Rock,International,75785,98348
1,Folk,Rock,53589,9559
1,Instrumental,Pop,126408,32336
1,Folk,Experimental,68852,82886
1,Pop,Experimental,108461,134643
1,Folk,Pop,47865,52393
1,Rock,Pop,137998,50272
1,International,Electronic,133836,26629
1,Hip-Hop,International,149118,43589
0,Hip-Hop,Hip-Hop,108495,34167
1,Hip-Hop,Electronic,109686,48437
1,Instrumental,Rock,143239,42310
1,Pop,Folk,108461,85438
1,Experimental,Rock,43691,96935
1,Electronic,Hip-Hop,69193,75749
1,Rock,Instrumental,108297,80518
0,Instrumental,Instrumental,120302,133457
1,Experimental,Electronic,118000,26651
1,Instrumental,Rock,130991,7495
1,Pop,Folk,142551,93075
1,International,Rock,131941,74908
1,Pop,Instrumental,108461,131325
1,Folk,Pop,126489,32336
1,Folk,Pop,10443,90589
1,Experimental,Folk,104434,127190
1,Folk,Rock,126748,88900
1,Electronic,Hip-Hop,79605,89860
1,Instrumental,Rock,123485,42310
1,Instrumental,Rock,116099,74908
1,Folk,Electronic,12058,64538
1,Instrumental,Folk,133561,53589
1,Hip-Hop,Electronic,146152,71508
1,Experimental,Electronic,119097,84198
1,Instrumental,Rock,110652,3766
1,Experimental,Folk,11237,4017
1,Electronic,Experimental,140926,18112
1,Experimental,International,141972,80687
1,Folk,International,10575,142569
1,International,Hip-Hop,80773,89447
1,International,Folk,62189,76437
1,Instrumental,Pop,122621,96944
1,Folk,Rock,4017,57500
1,Pop,International,126426,56465
1,Electronic,Hip-Hop,125999,75393
1,International,Experimental,59658,86140
1,Pop,Instrumental,41820,75429
1,Hip-Hop,International,107020,51992
0,Folk,Folk,126786,85967
1,Instrumental,International,75429,98348
1,Experimental,Rock,82886,96718
1,Electronic,Hip-Hop,55782,75749
1,Instrumental,Electronic,118068,144592
1,International,Experimental,54443,92565
0,Pop,Pop,127181,87190
1,Rock,Electronic,108297,27406
1,Electronic,Experimental,124917,38893
1,Rock,Pop,122080,138062
1,Experimental,Hip-Hop,134631,17496
0,International,International,59657,6342
1,Instrumental,International,128887,54443
0,Instrumental,Instrumental,52446,75429
1,Electronic,Instrumental,64537,80515
1,Experimental,Electronic,149776,69193
0,Pop,Pop,107046,51265
1,Instrumental,Electronic,125612,69732
1,Instrumental,Rock,130991,14742
1,Folk,International,110927,14602
0,Instrumental,Instrumental,126018,131325
1,Instrumental,Hip-Hop,123468,89847
1,Pop,Hip-Hop,37324,50264
1,Hip-Hop,Instrumental,129910,97283
1,Folk,Electronic,10575,140926
1,International,Electronic,24747,73565
1,Instrumental,Pop,125612,126426
1,Pop,Folk,107046,78213
1,Experimental,Instrumental,109106,81782
1,Folk,Rock,12484,96718
1,International,Experimental,80687,82886
1,Folk,Pop,49846,53591
1,Folk,Instrumental,126778,14583
1,Folk,Instrumental,12058,126018
1,Instrumental,Folk,145457,85967
1,Hip-Hop,Instrumental,109686,93917
1,Pop,Instrumental,51260,80515
1,Experimental,Hip-Hop,104434,110772
1,Instrumental,Rock,128887,26638
1,Hip-Hop,Electronic,146724,85346
1,Folk,Hip-Hop,126778,89847
1,Pop,Electronic,120188,133016
1,Instrumental,Rock,125612,14742
1,Electronic,International,116880,33070
1,Experimental,Instrumental,102092,145457
1,Rock,International,120518,142569
1,Instrumental,International,133971,62188
1,Electronic,Rock,140926,7495
1,Folk,Rock,12052,32081
1,Rock,Instrumental,108297,114006
1,Pop,Experimental,126103,134094
1,Instrumental,Pop,125612,46736
0,Electronic,Electronic,114062,26859
1,Instrumental,Rock,120328,57500
1,Folk,Electronic,104008,99135
1,Folk,International,125192,6354
1,Folk,Experimental,116456,119063
0,Hip-Hop,Hip-Hop,154307,24428
1,Rock,International,19187,53302
1,Folk,Hip-Hop,127190,24428
1,Hip-Hop,Pop,143290,148585
1,Instrumental,Folk,131325,72046
1,Folk,Rock,210,40984
1,Electronic,Rock,108525,38557
1,Instrumental,Folk,108021,140790
0,Rock,Rock,106876,19187
0,Electronic,Electronic,114282,73344
1,Instrumental,Folk,116099,12058
1,Pop,International,126406,80696
1,Pop,Folk,107046,58135
1,Instrumental,Experimental,113789,70005
1,Rock,Electronic,106567,116880
1,Hip-Hop,Rock,50264,7495
1,Folk,Experimental,110927,43063
1,Instrumental,Electronic,132675,40725
1,International,Hip-Hop,129816,78849
1,Electronic,Hip-Hop,127263,4688
1,Rock,Experimental,106567,615
1,Instrumental,Experimental,141293,7379
1,Rock,Experimental,35571,83960
1,Hip-Hop,Experimental,144170,20424
0,Experimental,Experimental,124870,125239
1,Instrumental,International,133441,6385
0,Pop,Pop,108461,11199
1,Hip-Hop,Folk,147267,47662
1,Instrumental,Electronic,122631,124917
1,Instrumental,Pop,125612,55288
1,Instrumental,Experimental,120773,135054
1,Pop,Experimental,127298,44799
1,Electronic,International,133024,53302
1,Instrumental,Rock,116099,48015
1,Pop,Electronic,68355,99135
1,Instrumental,Pop,123468,62449
1,Rock,Pop,75785,90587
1,Folk,International,126748,53724
1,Rock,Instrumental,110410,75433
0,Instrumental,Instrumental,119895,75433
1,Instrumental,Folk,141293,47662
1,Hip-Hop,Rock,108846,129969
1,International,Pop,43589,87190
0,Hip-Hop,Hip-Hop,132961,144170
1,Hip-Hop,Electronic,75749,93940
